8.410000000000000142e+00
1.217999999999999972e+01
8.109999999999999432e+00
2.330000000000000426e+01
1.034000000000000341e+01
8.509999999999990905e+00
1.157999999999999829e+01
8.180000000000006821e+00
2.292999999999999261e+01
1.031999999999999318e+01
8.530000000000001137e+00
1.142000000000001592e+01
8.219999999999998863e+00
2.262000000000000455e+01
1.101999999999998181e+01
8.300000000000011369e+00
1.433000000000001251e+01
7.889999999999986358e+00
1.446999999999999886e+01
9.069999999999993179e+00
9.409999999999996589e+00
9.030000000000029559e+00
9.599999999999965894e+00
8.939999999999997726e+00
9.680000000000006821e+00
8.850000000000022737e+00
9.909999999999968168e+00
8.740000000000009095e+00
1.031999999999999318e+01
8.540000000000020464e+00
1.087999999999999545e+01
8.329999999999984084e+00
2.273000000000001819e+01
1.472000000000002728e+01
8.549999999999954525e+00
1.129000000000002046e+01
8.259999999999990905e+00
2.258000000000004093e+01
1.500999999999999091e+01
8.339999999999974989e+00
1.294999999999998863e+01
8.010000000000047748e+00
1.536999999999994770e+01
8.190000000000054570e+00
2.257999999999992724e+01
1.065000000000009095e+01
8.399999999999977263e+00
1.225000000000000000e+01
8.079999999999927240e+00
2.412000000000000455e+01
1.314000000000010004e+01
7.979999999999904503e+00
1.494000000000005457e+01
8.370000000000004547e+00
1.222000000000002728e+01
8.099999999999909051e+00
2.342000000000007276e+01
1.068999999999994088e+01
8.410000000000081855e+00
1.270999999999992269e+01
8.029999999999972715e+00
2.497000000000002728e+01
1.824000000000000909e+01
7.840000000000031832e+00
1.599000000000000909e+01
1.437999999999999545e+01
1.000999999999999091e+01
8.700000000000045475e+00
1.039999999999997726e+01
8.490000000000009095e+00
1.161000000000001364e+01
8.189999999999940883e+00
2.262999999999999545e+01
1.076999999999998181e+01
8.399999999999977263e+00
1.289000000000010004e+01
8.009999999999990905e+00
1.561000000000001364e+01
8.099999999999909051e+00
2.372000000000002728e+01
1.064999999999997726e+01
